"travis_id";"ght_id";"watchers";"slug";"lang";"created_at";"last_build_finished_at";"order";"project_found";"log_found";"travis_present";"first_t_commit";"last_t_commit";"active";"last_build_duration";"yml_contribs";"yml_commits";"job_count";"repo_id";"build_id";"last_build";"commits";"contribs";"last_commit";"build_count";"first_build";"yml_deleted";"travis_abandoned";"builds_period";"travis_period";"pushes";"PRs";"project_age";"abandoned";"commit_time_after_last_build";"abandoned_and_alive"
1222265;5048969;7;"joecorcoran/pannier";"Ruby";2013-08-19;"2016-01-24";85489;1;1;1;"2013-08-19";"2016-01-24";1;873;1;12;4;1222265;104473046;2016-01-24;184;1;2016-01-24;127;2013-08-19;0;0;888;888;126;1;1667;0;0;FALSE
1222321;5047018;4;"jaredhanson/bootable-environment";"JavaScript";2013-08-19;"2016-08-22";107003;1;1;1;"2013-08-19";"2013-12-01";1;296;1;2;4;1222321;154173539;2016-08-22;11;1;2013-12-05;9;2013-08-19;0;0;1099;104;7;2;1667;0;-991;FALSE
1222335;5043631;11;"OpenBuildings/monetary";"PHP";2013-08-19;"2014-11-14";70222;1;1;1;"2013-08-21";"2014-04-09";1;49;2;3;3;1222335;40976168;2014-11-14;35;2;2014-04-09;23;2013-08-20;0;0;451;231;22;1;1667;0;-219;FALSE
1222393;4868499;8;"PHPDorset/phpdorset.github.io";"Java";2013-08-09;"2017-03-29";80768;1;1;1;"2014-04-07";"2015-11-05";1;205;2;5;3;1222393;216286610;2017-03-29;319;12;2017-03-07;344;2014-04-07;0;0;1087;577;242;102;1677;0;-22;FALSE
1222454;3979125;1;"alexshepard/spimr";"JavaScript";2013-06-01;"2013-08-21";162236;1;1;1;"2013-08-19";"2013-08-19";0;111;1;3;1;1222454;10437423;2013-08-21;333;1;2014-07-20;17;2013-08-19;0;1;2;0;17;0;1746;1;333;TRUE
1222901;5043296;355;"pepibumur/PPiAwesomeButton";"Objective-C";2013-08-19;"2016-06-22";8799;1;1;1;"2013-08-28";"2014-10-21";1;57;1;7;1;1222901;139416098;2016-06-22;110;10;2016-06-22;107;2013-08-20;0;0;1037;419;92;15;1667;0;0;FALSE
1224410;413538;157;"neithere/argh";"Python";2013-08-20;"2016-09-18";16283;1;1;1;"2013-08-18";"2016-08-26";1;179;1;10;4;1224410;160801632;2016-09-18;325;18;2016-08-27;160;2013-08-20;0;0;1125;1104;100;60;1666;0;-22;FALSE
1224418;954347;18;"autotest/autotest-client-tests";"C";2012-09-25;"2017-03-16";55499;1;1;1;"2014-04-16";"2016-06-24";1;184;2;6;2;1224418;211664892;2017-03-16;1957;141;2017-01-30;112;2014-04-16;0;0;1065;800;31;81;1995;0;-45;FALSE
1224420;956330;5;"autotest/autotest-server-tests";"Python";2012-09-25;"2017-03-08";96969;1;1;1;"2014-04-16";"2015-06-04";1;49;1;3;1;1224420;179328787;2017-03-08;83;19;2016-11-28;29;2014-04-16;0;0;1057;414;11;18;1995;0;-100;FALSE
1225484;5062021;1;"bednar/JSON2.js";"JavaScript";2013-08-20;"2013-10-30";163705;1;1;1;"2013-08-20";"2013-10-30";1;54;1;2;1;1225484;13264998;2013-10-30;6;2;2013-10-30;5;2013-08-20;0;0;71;71;5;0;1666;0;0;FALSE
1225682;5062674;1;"conradz/chi-classes";"JavaScript";2013-08-20;"2013-08-22";163708;1;1;0;"2013-08-20";"2013-08-22";0;14;1;2;1;1225682;10495615;2013-08-22;26;1;2013-12-12;5;2013-08-20;1;1;2;2;5;0;1666;1;112;TRUE
1225708;4979685;3;"SteveyPugs/StephenPugliese-Blog";"JavaScript";2013-07-28;"2013-11-01";118994;1;1;0;"2013-08-20";"2013-12-21";0;36;1;3;1;1225708;13349802;2013-11-01;86;1;2014-04-25;16;2013-09-16;1;1;46;123;14;2;1689;1;175;TRUE
1226410;5066259;1;"conradz/flatten-list";"JavaScript";2013-08-20;"2013-08-21";163711;1;1;0;"2013-08-20";"2013-08-22";0;66;1;2;3;1226410;10465636;2013-08-21;9;1;2013-10-10;3;2013-08-20;1;1;1;2;3;0;1666;1;50;TRUE
1226810;3804591;34;"Juniper/libslax";"C";2013-05-23;"2017-04-06";40493;1;1;1;"2013-08-20";"2014-08-04";1;69;1;6;1;1226810;219472128;2017-04-06;1924;8;2016-09-26;151;2013-08-20;0;0;1325;349;148;3;1755;0;-192;FALSE
1226826;2614155;4;"eman1986/elite-bulletin-board";"PHP";2013-02-07;"2013-10-01";106027;1;1;0;"2013-09-15";"2013-10-01";0;45;1;2;3;1226826;12019119;2013-10-01;104;3;2015-03-04;10;2013-08-20;1;1;42;16;10;0;1860;1;519;TRUE
1226865;5080687;1;"i2bskn/mycmd";"Ruby";2013-08-20;"2014-02-07";163727;1;1;1;"2013-08-21";"2014-02-07";1;100;1;2;2;1226865;18407635;2014-02-07;40;1;2014-02-07;28;2013-08-21;0;0;170;170;28;0;1666;0;0;FALSE
1227308;12482409;8;"mbedded-ninja/MPid";"C++";2013-05-20;"2014-10-10";82179;1;1;1;"2013-08-27";"2014-10-11";1;77;1;2;2;1227308;37641391;2014-10-10;34;2;2014-10-11;31;2013-08-27;0;0;409;410;31;0;1758;0;1;FALSE
1227581;5069729;27;"codahale/rfc6979";"Go";2013-08-21;"2014-10-03";45664;1;1;1;"2013-09-06";"2014-10-02";1;20;1;5;1;1227581;36934542;2014-10-03;23;1;2014-10-02;7;2013-09-07;0;0;391;391;7;0;1665;0;-1;FALSE
1227815;222128;16;"warner/foolscap";"Python";2010-12-06;"2017-01-17";58608;1;1;1;"2014-06-27";"2017-01-12";1;261;2;12;2;1227815;192565697;2017-01-17;1058;11;2017-01-16;361;2014-06-27;0;0;935;930;299;62;2654;0;-1;FALSE
1228196;5189445;7;"guoyao/gui";"JavaScript";2013-07-29;"2016-07-17";85505;1;1;1;"2013-08-21";"2013-08-21";1;111;1;2;1;1228196;145363050;2016-07-17;231;4;2016-07-17;87;2013-08-21;0;0;1061;0;64;23;1688;0;0;FALSE
1228695;5075185;3;"PatrickRose/bootstrapper";"PHP";2013-08-21;"2013-09-14";125530;1;1;1;"2012-09-21";"2014-07-03";0;81;2;8;2;1228695;11271644;2013-09-14;691;43;2014-10-12;28;2013-08-21;0;1;24;650;28;0;1665;1;393;TRUE
1229827;5081481;2;"seibert/ln";"Python";2013-08-21;"2014-05-06";136261;1;1;1;"2013-08-21";"2014-05-06";1;365;1;10;4;1229827;24533794;2014-05-06;71;2;2014-05-06;44;2013-08-21;0;0;258;258;44;0;1665;0;0;FALSE
1230293;359222;66;"jjjake/internetarchive";"Python";2012-08-15;"2017-03-14";28203;1;1;1;"2013-08-21";"2015-12-18";1;435;2;24;4;1230293;211133146;2017-03-14;1041;19;2017-02-16;602;2013-08-21;0;0;1301;849;510;92;2036;0;-26;FALSE
1230570;5075340;6;"oncletom/Imager.js";"JavaScript";2013-08-21;"2014-01-17";93964;1;1;1;"2013-10-29";"2014-02-05";0;668;2;7;1;1230570;17141765;2014-01-17;268;15;2014-02-24;104;2013-08-29;0;1;141;99;101;3;1665;1;38;TRUE
1231056;5053746;36;"mvdamme/dbview_cti";"Ruby";2013-08-20;"2016-09-15";39336;1;1;1;"2013-08-22";"2016-09-15";1;815;1;17;10;1231056;160071656;2016-09-15;75;3;2016-09-15;68;2013-08-22;0;0;1120;1120;67;1;1666;0;0;FALSE
1231132;4607640;47;"sheadawson/silverstripe-zenvalidator";"JavaScript";2013-07-17;"2017-02-08";34131;1;1;1;"2013-08-28";"2016-06-24";1;538;4;12;7;1231132;199536677;2017-02-08;233;21;2017-02-08;179;2013-08-30;0;0;1258;1031;129;50;1700;0;0;FALSE
1231227;5086047;2;"Wuzzitor/metagist-server";"PHP";2013-08-21;"2013-11-05";136262;1;1;1;"2013-08-11";"2013-11-01";1;435;1;2;2;1231227;13509978;2013-11-05;332;1;2013-11-05;6;2013-11-04;0;0;1;82;6;0;1665;0;0;FALSE
1231539;15642022;35;"Perlmint/glew-cmake";"C";2013-05-24;"2015-10-07";40201;1;1;1;"2015-10-05";"2016-01-23";0;43;1;8;1;1231539;84030909;2015-10-07;1208;47;2017-03-03;29;2013-08-31;0;1;767;110;27;2;1754;1;513;TRUE
1231932;5093969;21;"jiaweihli/mangopi";"Python";2013-08-22;"2015-03-23";51794;1;1;1;"2013-08-22";"2014-05-31";1;100;1;2;3;1231932;55525889;2015-03-23;14;1;2014-06-01;11;2013-08-22;0;0;578;282;9;2;1664;0;-295;FALSE
1232765;5097545;4;"websoftwares/Session";"PHP";2013-08-22;"2013-08-26";107023;1;1;1;"2013-08-22";"2013-08-22";1;238;1;2;3;1232765;10614361;2013-08-26;28;1;2013-08-26;7;2013-08-22;0;0;4;0;7;0;1664;0;0;FALSE
1233826;5093697;399;"mduvall/grande.js";"JavaScript";2013-08-18;"2015-09-18";8021;1;1;1;"2013-09-06";"2013-09-06";1;142;1;2;1;1233826;81041383;2015-09-18;138;12;2014-07-01;92;2013-09-07;0;0;741;0;56;36;1668;0;-444;FALSE
1233871;1888231;17;"h4kuna/ares";"PHP";2012-12-09;"2017-01-11";57094;1;1;1;"2014-01-28";"2015-12-11";1;184;2;13;3;1233871;191016663;2017-01-11;69;3;2017-01-11;57;2014-01-28;0;0;1079;682;55;2;1920;0;0;FALSE
1234199;8089533;2;"duracloud/duracloud";"Java";2012-02-02;"2017-04-11";138727;1;1;1;"2014-10-20";"2016-05-20";1;1021;1;12;1;1234199;221112799;2017-04-11;2177;7;2017-02-13;532;2014-10-20;0;0;904;578;522;10;2231;0;-57;FALSE
1234692;5099182;1;"jamesharr/eventbus";"Go";2013-08-22;"2013-09-05";163757;1;1;1;"2013-08-23";"2013-09-04";1;173;1;3;3;1234692;11002108;2013-09-05;8;1;2013-09-04;9;2013-08-24;0;0;12;12;9;0;1664;0;-1;FALSE
1234702;5107182;1;"webdestroya/lita-eightball";"Ruby";2013-08-23;"2014-02-28";163771;1;1;1;"2013-08-22";"2014-02-17";1;72;2;2;1;1234702;19821077;2014-02-28;7;2;2014-02-28;7;2013-08-23;0;0;189;179;6;1;1663;0;0;FALSE
1235223;6566778;3;"kuatsure/generator-skeletor";"CSS";2013-08-23;"2016-02-16";119806;1;1;1;"2013-08-22";"2014-11-11";1;18;1;5;1;1235223;109719785;2016-02-16;64;1;2016-02-16;48;2013-11-22;0;0;816;446;47;1;1663;0;0;FALSE
1236376;5113738;5;"ysugimoto/grunt-sprockets";"JavaScript";2013-08-23;"2014-05-13";98191;1;1;1;"2013-08-23";"2013-08-23";0;82;1;1;1;1236376;24681122;2014-05-13;21;3;2014-09-03;15;2013-08-23;0;1;263;0;15;0;1663;1;113;TRUE
1236504;5181618;1;"sunnysideup/silverstripe-ecommerce_test";"PHP";2013-08-22;"2017-03-13";163873;1;1;1;"2014-04-07";"2017-03-13";1;179;1;2;1;1236504;210393206;2017-03-13;167;8;2017-03-13;76;2014-04-07;0;0;1071;1071;75;1;1664;0;0;FALSE
1236861;5117000;453;"kevva/download";"JavaScript";2013-08-23;"2017-01-24";7224;1;1;1;"2013-08-23";"2016-05-20";1;199;2;6;2;1236861;194727489;2017-01-24;255;14;2017-01-24;382;2013-08-23;0;0;1250;1001;305;77;1663;0;0;FALSE
1237044;3182257;12;"SRombauts/LoggerCpp";"Python";2013-03-20;"2015-03-23";67376;1;1;1;"2013-11-11";"2013-11-11";1;38;1;2;2;1237044;55499416;2015-03-23;93;3;2015-03-23;21;2013-11-11;0;0;497;0;21;0;1819;0;0;FALSE
1237105;5119849;17;"timschlechter/http-with-fallback";"JavaScript";2013-08-23;"2015-03-16";57288;1;1;1;"2013-08-23";"2013-08-25";1;33;1;3;1;1237105;54548090;2015-03-16;39;1;2015-03-16;17;2013-08-23;0;0;570;2;17;0;1663;0;0;FALSE
1237790;494059;3;"Munter/node-color-commando";"JavaScript";2012-07-10;"2016-11-01";116544;1;1;1;"2015-02-09";"2015-02-09";1;35;1;1;1;1237790;172183262;2016-11-01;21;2;2015-02-09;21;2015-02-09;0;0;631;0;20;1;2072;0;-631;FALSE
1237830;2304105;1;"pussinboots/playzanox";"JavaScript";2012-12-01;"2014-05-19";159869;1;1;1;"2013-08-24";"2014-05-19";1;302;1;22;1;1237830;25501820;2014-05-19;113;2;2014-05-19;63;2013-08-24;0;0;268;268;62;1;1928;0;0;FALSE
1239189;670821;86;"hazzik/livequery";"JavaScript";2012-04-08;"2017-04-04";24214;1;1;1;"2013-08-26";"2013-08-26";1;64;2;2;1;1239189;218641851;2017-04-04;61;10;2016-12-13;31;2013-08-26;0;0;1317;0;22;9;2165;0;-112;FALSE
1239635;5133086;1;"chris-l/pyx.js";"JavaScript";2013-08-24;"2013-08-25";163801;1;1;1;"2013-08-24";"2013-08-24";1;28;1;2;1;1239635;10582629;2013-08-25;11;2;2013-08-24;8;2013-08-24;0;0;1;0;8;0;1662;0;-1;FALSE
1242139;5124321;2;"fakeezz/chasm";"Python";2013-08-23;"2016-08-03";136283;1;1;1;"2013-09-12";"2013-09-12";1;20;1;2;1;1242139;149579951;2016-08-03;62;2;2016-07-28;6;2013-09-12;0;0;1056;0;6;0;1663;0;-6;FALSE
1244104;5144968;165;"splinesoft/SSAppURLs";"Objective-C";2013-08-25;"2015-03-25";15697;1;1;0;"2013-08-29";"2015-03-25";0;3;3;6;1;1244104;55880854;2015-03-25;33;1;2015-07-18;14;2013-08-29;1;1;573;573;14;0;1661;1;115;TRUE
1245355;20580820;1;"masih/gauge";"Java";2013-08-26;"2014-09-22";163831;1;1;0;"2013-08-26";"2015-05-28";0;83;1;9;1;1245355;35952639;2014-09-22;54;3;2015-05-28;48;2013-08-26;1;1;392;640;47;1;1660;1;248;TRUE
1246057;3455311;29;"xiaohanyu/org-site";"JavaScript";2013-04-08;"2016-04-14";43966;1;1;1;"2014-01-04";"2014-01-27";0;348;1;2;5;1246057;123087838;2016-04-14;44;1;2016-09-30;10;2014-01-04;0;1;831;23;10;0;1800;1;169;TRUE
1246977;5160624;2;"robertodecurnex/rack-json_stringify";"Ruby";2013-08-26;"2013-08-30";136312;1;1;1;"2013-08-26";"2013-08-26";1;469;1;2;5;1246977;10802567;2013-08-30;9;2;2013-08-30;6;2013-08-26;0;0;4;0;6;0;1660;0;0;FALSE
1247444;5161024;16;"splinesoft/SSPreferredBrowser";"Objective-C";2013-08-26;"2014-09-19";59034;1;1;0;"2013-08-29";"2015-05-03";0;73;3;4;1;1247444;35758616;2014-09-19;17;1;2015-05-06;7;2013-08-29;1;1;386;612;7;0;1660;1;229;TRUE
1247736;5181362;2;"ForbesLindesay/runtime-jade";"JavaScript";2013-08-27;"2017-02-24";136332;1;1;1;"2013-08-27";"2013-08-27";1;118;1;1;2;1247736;205087035;2017-02-24;6;2;2015-12-23;6;2013-08-27;0;0;1277;0;4;2;1659;0;-429;FALSE
1248857;4911761;7;"francescomari/grunt-sling-content";"JavaScript";2013-08-13;"2013-09-05";85452;1;1;1;"2013-08-29";"2013-08-29";1;174;1;1;3;1248857;11019104;2013-09-05;68;3;2013-09-05;20;2013-08-29;0;0;7;0;19;1;1673;0;0;FALSE
1249426;5173273;2;"NHSChoices/geo-api";"Ruby";2013-08-27;"2014-12-29";136325;1;1;1;"2013-08-27";"2014-06-18";1;74;3;6;1;1249426;45366228;2014-12-29;61;8;2014-06-23;114;2013-08-27;0;0;489;295;77;37;1659;0;-189;FALSE
1250660;5180658;3;"scarletjs/scarlet-winston";"JavaScript";2013-08-27;"2014-04-19";119096;1;1;1;"2013-08-28";"2014-04-19";1;57;1;2;1;1250660;23329358;2014-04-19;22;2;2014-04-19;14;2013-08-27;0;0;235;234;14;0;1659;0;0;FALSE
1250775;9343819;3;"ros-drivers/um6";"C++";2013-08-12;"2017-03-10";121323;1;1;1;"2013-08-27";"2014-04-30";1;91;2;16;1;1250775;209627227;2017-03-10;112;5;2015-04-21;74;2013-08-28;0;0;1290;246;61;13;1674;0;-689;FALSE
1250810;5181851;1;"GoEnder/OccyStrap";"Shell";2013-08-27;"2013-09-24";163874;1;1;1;"2013-08-27";"2013-08-27";1;10;1;1;1;1250810;11741734;2013-09-24;19;4;2013-09-24;9;2013-08-30;0;0;25;0;8;1;1659;0;0;FALSE
1251077;5187510;45;"lodash-archive/lodash-amd";"JavaScript";2013-08-28;"2015-09-12";34974;1;1;0;"2013-09-04";"2016-01-24";0;174;1;63;1;1251077;80006541;2015-09-12;505;4;2016-03-05;527;2013-09-04;1;1;738;872;525;2;1658;1;175;TRUE
1251078;29960002;13;"lodash-archive/lodash-node";"JavaScript";2013-08-28;"2016-01-09";65160;1;1;0;"2013-09-01";"2016-01-24";0;181;1;54;1;1251078;101233756;2016-01-09;476;3;2016-03-05;520;2013-09-02;1;1;859;875;517;3;1658;1;56;TRUE
1251088;5178315;1;"jimmycuadra/lita-literally-lita";"Ruby";2013-08-27;"2014-02-11";163863;1;1;1;"2013-08-30";"2013-12-19";1;65;1;2;1;1251088;18631597;2014-02-11;6;1;2014-02-10;6;2013-08-30;0;0;165;111;6;0;1659;0;-1;FALSE
1251283;5314236;51;"openoakland/opendisclosure";"Ruby";2013-08-28;"2015-09-30";32694;1;1;1;"2014-07-27";"2015-01-25";1;51;1;2;1;1251283;82865055;2015-09-30;783;31;2015-09-29;33;2015-01-26;0;0;247;182;14;19;1658;0;-1;FALSE
1252231;5188983;98;"ustream/yolo";"Java";2013-08-24;"2014-11-14";22236;1;1;1;"2013-08-28";"2014-11-12";1;213;2;5;2;1252231;40994352;2014-11-14;91;6;2014-11-14;65;2013-08-28;0;0;443;441;64;1;1662;0;0;FALSE
1252347;5190901;15;"albertosantini/node-opencpu";"JavaScript";2013-08-28;"2017-01-18";61715;1;1;1;"2013-08-28";"2015-09-12";1;39;1;4;1;1252347;193139946;2017-01-18;89;3;2017-01-18;85;2013-08-28;0;0;1239;745;85;0;1658;0;0;FALSE
1253202;5194522;3;"activenetwork/actv";"Ruby";2013-08-28;"2016-11-10";119104;1;1;1;"2013-08-28";"2016-01-27";0;931;4;5;5;1253202;174720054;2016-11-10;673;37;2017-02-09;453;2013-08-28;0;1;1170;882;316;137;1658;1;91;TRUE
1253219;5196611;1;"webdestroya/lita-github-commits";"Ruby";2013-08-28;"2015-11-24";163887;1;1;1;"2013-08-28";"2015-11-23";1;98;3;5;2;1253219;93015970;2015-11-24;59;4;2015-11-24;33;2013-08-28;0;0;818;817;17;16;1658;0;0;FALSE
1253362;5197829;4;"ShawONEX/wordpress-xmlrpc-client";"C#";2013-08-28;"2013-09-04";107049;1;1;1;"2013-08-28";"2013-09-04";0;56;1;5;1;1253362;10972396;2013-09-04;21;3;2014-01-09;11;2013-08-28;0;1;7;7;11;0;1658;1;127;TRUE
1253690;5300109;3;"wbbaddons/Tims-2Factor-Auth";"PHP";2013-08-28;"2014-11-28";119133;1;1;1;"2013-09-07";"2014-11-28";1;111;2;4;2;1253690;42360865;2014-11-28;78;3;2014-11-28;73;2013-09-07;0;0;447;447;71;2;1658;0;0;FALSE
1253749;5186128;244;"oleiade/lane";"Go";2013-08-28;"2016-08-17";11828;1;1;1;"2014-03-08";"2014-12-12";1;183;2;5;4;1253749;152894948;2016-08-17;66;9;2016-08-17;28;2014-02-01;0;0;928;279;14;14;1658;0;0;FALSE
1254616;5202068;2;"silvermine/paprcolumns";"JavaScript";2013-08-29;"2013-09-07";136345;1;1;1;"2013-08-27";"2013-08-28";1;36;1;2;1;1254616;11106715;2013-09-07;42;1;2013-09-07;20;2013-08-29;0;0;9;1;20;0;1657;0;0;FALSE
1254618;5185235;6;"Mithgol/node-singlebyte";"JavaScript";2013-08-28;"2014-06-26";91225;1;1;1;"2013-09-01";"2013-09-02";1;12;1;2;1;1254618;28477381;2014-06-26;60;2;2015-01-27;45;2013-09-01;0;0;298;1;45;0;1658;0;215;FALSE
1254629;5201976;1;"ryanuber/oaf";"Ruby";2013-08-29;"2014-02-21";163896;1;1;1;"2013-08-28";"2013-12-03";1;123;1;8;3;1254629;19318688;2014-02-21;66;1;2014-02-21;53;2013-08-29;0;0;176;97;53;0;1657;0;0;FALSE
1254967;5201805;62;"hatena/Hatena-Bookmark-iOS-SDK";"Objective-C";2013-08-09;"2017-01-12";29326;1;1;1;"2013-08-16";"2013-08-16";1;18;1;1;1;1254967;10740802;2017-01-12;149;11;2017-01-12;11;2013-08-29;0;0;1232;0;10;1;1677;0;0;FALSE
1255949;5207500;114;"jjyr/minidown";"Ruby";2013-08-29;"2014-02-25";20162;1;1;1;"2013-08-29";"2013-12-26";1;212;1;3;4;1255949;19588226;2014-02-25;174;3;2014-02-26;72;2013-08-29;0;0;180;119;70;2;1657;0;1;FALSE
1255976;5206500;2;"sveneisenschmidt/bmecat-bundle";"PHP";2013-08-29;"2014-03-17";136348;1;1;1;"2013-08-29";"2013-08-29";1;103;1;1;2;1255976;20936109;2014-03-17;14;1;2014-03-17;10;2013-08-29;0;0;200;0;10;0;1657;0;0;FALSE
1256234;5209101;2;"CloudifySource/cosmo-plugin-python-webserver";"Python";2013-08-29;"2014-04-03";136351;1;1;1;"2013-08-29";"2014-02-03";1;48;2;13;1;1256234;22190848;2014-04-03;72;9;2014-04-03;75;2013-08-29;0;0;217;158;67;8;1657;0;0;FALSE
1256510;12550782;189;"gdnsd/gdnsd";"C";2012-05-29;"2016-06-28";14259;1;1;1;"2013-08-29";"2015-12-29";1;202;2;16;2;1256510;140798034;2016-06-28;1169;9;2016-06-28;341;2013-08-29;0;0;1034;852;333;8;2114;0;0;FALSE
1257111;5242293;9;"jhoblitt/puppet-ipmi";"Ruby";2013-08-29;"2017-04-10";76809;1;1;1;"2013-08-29";"2016-05-25";1;997;2;11;7;1257111;220699533;2017-04-10;124;10;2016-07-12;105;2013-08-29;0;0;1320;1000;53;52;1657;0;-272;FALSE
1257112;5254408;16;"connamara/agent_zmq";"Ruby";2012-05-15;"2016-09-07";59040;1;1;1;"2013-08-29";"2013-08-29";1;196;1;2;3;1257112;158223540;2016-09-07;49;3;2016-01-14;25;2013-08-29;0;0;1105;0;12;13;2128;0;-237;FALSE
1257323;3497219;2;"mfdj/RegSexy";"PHP";2013-04-28;"2014-04-05";135005;1;1;1;"2014-03-31";"2014-04-05";1;111;1;6;5;1257323;22361256;2014-04-05;13;1;2014-04-05;29;2013-08-29;0;0;219;5;29;0;1780;0;0;FALSE
1257336;5219935;2;"dimagi/couchdbkit";"Python";2013-08-29;"2017-05-04";146254;1;1;1;"2012-03-19";"2016-09-02";1;61;3;10;1;1257336;228705222;2017-05-04;874;45;2016-10-12;102;2013-08-29;0;0;1344;1628;69;33;1657;0;-204;FALSE
1257360;12804088;2;"titarenko/xstruct";"JavaScript";2013-06-01;"2015-08-25";143304;1;1;1;"2013-08-30";"2015-07-31";1;57;1;2;1;1257360;77228980;2015-08-25;138;2;2015-08-26;54;2013-08-30;0;0;725;700;53;1;1746;0;1;FALSE
1257395;5239185;1;"webdestroya/lita-stocks";"Ruby";2013-08-29;"2014-02-28";163930;1;1;1;"2013-08-29";"2014-02-17";1;80;2;2;1;1257395;19820710;2014-02-28;11;2;2014-02-28;12;2013-08-29;0;0;183;172;11;1;1657;0;0;FALSE
1257424;5201102;2;"gabrielferreira/djangoreport";"Python";2013-08-28;"2013-09-13";136343;1;1;1;"2013-08-29";"2013-09-13";1;95;2;32;1;1257424;11340668;2013-09-13;72;1;2013-09-13;66;2013-08-29;0;0;15;15;66;0;1658;0;0;FALSE
1257762;5240303;1;"gaillard/filter-php";"PHP";2013-08-29;"2013-09-12";182760;1;1;1;"2013-09-06";"2014-08-09";0;86;2;3;3;1257762;11293012;2013-09-12;93;4;2014-08-14;24;2013-08-29;0;1;14;337;24;0;1657;1;336;TRUE
1258244;3619348;13;"rlex/puppet-dnsmasq";"Ruby";2013-04-18;"2017-01-09";65018;1;1;1;"2013-08-30";"2014-12-22";1;151;3;4;3;1258244;190318447;2017-01-09;231;27;2016-08-16;171;2013-08-29;0;0;1229;479;117;54;1790;0;-146;FALSE
1258269;5238242;5;"ysbaddaden/minitest-js";"JavaScript";2013-08-29;"2017-01-07";98221;1;1;1;"2013-08-30";"2013-08-31";1;135;1;6;2;1258269;10816420;2017-01-07;89;1;2014-07-14;3;2013-08-30;0;0;1226;1;2;1;1657;0;-908;FALSE
1258374;5295916;2;"jhoblitt/puppet-policykit";"Ruby";2013-08-30;"2014-11-25";136394;1;1;1;"2013-08-29";"2014-11-18";1;907;2;4;9;1258374;42079774;2014-11-25;29;3;2014-11-25;29;2013-08-30;0;0;452;446;22;7;1656;0;0;FALSE
1258607;2477108;4;"computerlyrik/chef-bind9-easy";"Ruby";2012-12-10;"2015-04-17";105987;1;1;1;"2014-10-28";"2014-10-28";1;315;1;1;1;1258607;58892579;2015-04-17;56;2;2015-02-12;17;2014-10-27;0;0;172;0;11;6;1919;0;-64;FALSE
1259427;5246332;2;"villadora/node-obj-validator";"JavaScript";2013-08-30;"2014-01-23";136378;1;1;1;"2013-08-30";"2013-08-30";1;63;1;1;3;1259427;17467531;2014-01-23;12;1;2013-09-06;10;2013-08-30;0;0;146;0;10;0;1656;0;-139;FALSE
1260090;5327810;1;"sveneisenschmidt/redmine";"PHP";2013-08-30;"2013-09-14";163988;1;1;1;"2013-08-30";"2013-09-04";1;163;1;2;3;1260090;11352538;2013-09-14;72;1;2013-09-14;66;2013-08-30;0;0;15;5;66;0;1656;0;0;FALSE
1260709;4994737;1;"theofilis/tutorial-algorithms";"Python";2013-08-11;"2013-11-28";163575;1;1;1;"2013-08-30";"2013-09-02";1;38;1;3;2;1260709;14677367;2013-11-28;17;3;2013-09-23;7;2013-08-30;0;0;90;3;6;1;1675;0;-66;FALSE
1260768;5210639;3;"connamara/quickfix-jruby";"Ruby";2012-12-09;"2016-01-14";119115;1;1;1;"2013-08-30";"2013-08-30";1;1144;1;1;3;1260768;102419253;2016-01-14;26;2;2016-01-14;13;2013-08-30;0;0;867;0;9;4;1920;0;0;FALSE
1260918;12751478;2;"GSA/hyabusa";"JavaScript";2013-07-25;"2013-11-08";143262;1;1;1;"2013-08-30";"2013-10-28";0;523;2;8;1;1260918;13685870;2013-11-08;179;2;2014-01-29;28;2013-08-30;0;1;70;59;28;0;1692;1;82;TRUE
1261672;5358407;2;"andywer/php-easygit";"PHP";2013-08-17;"2016-07-14";136451;1;1;1;"2013-08-31";"2013-08-31";1;143;1;3;3;1261672;144724294;2016-07-14;14;2;2016-07-14;12;2013-08-31;0;0;1048;0;11;1;1669;0;0;FALSE
1261696;5214223;11;"splinesoft/SSOperations";"Objective-C";2013-08-30;"2015-03-26";70240;1;1;0;"2013-08-30";"2015-03-26";0;11;2;9;1;1261696;55977249;2015-03-26;29;3;2015-10-23;28;2013-08-30;1;1;573;573;27;1;1656;1;211;TRUE
1261726;5240740;849;"rails/web-console";"Ruby";2013-08-30;"2017-04-20";4162;1;1;1;"2013-06-18";"2017-04-20";1;1122;5;22;8;1261726;223863048;2017-04-20;837;44;2017-04-20;645;2013-09-11;0;0;1317;1402;266;379;1656;0;0;FALSE
1261855;5229619;15;"yaph/b2tob3";"Python";2013-08-30;"2014-07-24";60875;1;1;1;"2013-09-07";"2013-09-09";1;67;1;2;4;1261855;30797026;2014-07-24;38;2;2014-07-24;8;2013-09-07;0;0;320;2;8;0;1656;0;0;FALSE
1261934;5286737;3;"Mindflash/hashids.net";"C#";2013-08-30;"2017-01-18";119131;1;1;1;"2013-08-31";"2013-08-31";1;56;1;1;1;1261934;10821800;2017-01-18;17;2;2014-07-18;3;2013-08-31;0;0;1236;0;3;0;1656;0;-915;FALSE
1263513;5359087;1;"IU-Automaton/autofile-download";"JavaScript";2013-08-31;"2013-09-02";164034;1;1;1;"2013-08-31";"2013-08-31";1;84;1;1;3;1263513;10913391;2013-09-02;11;1;2013-09-03;5;2013-08-31;0;0;2;0;5;0;1655;0;1;FALSE
